datetime,open,high,low,close,volume
2025-01-15 15:00:00+09:00,189.4179,190.0,188.3833,189.5779,35.28
2025-01-15 16:00:00+09:00,189.5779,191.1355,189.5779,190.2629,91.16
2025-01-15 17:00:00+09:00,190.2629,190.8623,188.7407,188.7408,47.32
2025-01-15 18:00:00+09:00,188.7408,189.3178,186.7435,186.7448,4.43
2025-01-15 19:00:00+09:00,186.7448,188.1719,186.7448,187.7753,98.71
2025-01-15 20:00:00+09:00,187.7753,187.8149,186.2727,186.6895,1.96
2025-01-15 21:00:00+09:00,186.6895,187.4747,186.0,186.7637,125.65
2025-01-15 22:00:00+09:00,186.7637,196.0369,186.7637,195.3791,189.14
2025-01-15 23:00:00+09:00,195.3791,196.7171,192.9218,195.6795,152.29
2025-01-16 00:00:00+09:00,195.6795,198.1385,195.6795,196.7001,48.02
2025-01-16 01:00:00+09:00,196.7001,198.5764,196.4789,197.9639,106.6
2025-01-16 02:00:00+09:00,197.9639,199.0819,197.8096,197.8139,46.8
2025-01-16 03:00:00+09:00,197.8139,202.0,197.5777,201.3958,154.19
2025-01-16 04:00:00+09:00,201.3958,202.777,200.6617,202.1729,230.52
2025-01-16 05:00:00+09:00,202.1729,204.6827,202.1729,202.7483,82.88
2025-01-16 06:00:00+09:00,202.7483,203.7391,202.7483,202.9721,11.11
2025-01-16 07:00:00+09:00,202.9721,204.8592,202.0122,204.6149,131.49
2025-01-16 08:00:00+09:00,204.6149,206.0109,204.1438,205.9672,29.53
2025-01-16 09:00:00+09:00,205.9672,205.9887,203.3604,204.7379,86.52
2025-01-16 10:00:00+09:00,204.7379,205.7226,203.4107,204.2156,80.78
2025-01-16 11:00:00+09:00,204.2156,204.2156,202.3411,203.2177,158.36
2025-01-16 12:00:00+09:00,203.2177,203.2233,201.7795,202.2195,2.18
2025-01-16 13:00:00+09:00,202.2195,202.6861,200.889,201.8863,28.5
2025-01-16 14:00:00+09:00,201.8863,203.4482,201.8375,203.0977,14.29
2025-01-16 15:00:00+09:00,203.0977,203.7692,202.8164,202.8579,19.93
2025-01-16 16:00:00+09:00,202.8579,203.9898,202.3149,203.2808,98.97
2025-01-16 17:00:00+09:00,203.2808,203.2808,199.6069,199.8293,26.13
2025-01-16 18:00:00+09:00,199.8293,201.4082,198.6488,201.3154,35.9
2025-01-16 19:00:00+09:00,201.3154,201.9439,200.4485,200.6278,79.5
2025-01-16 20:00:00+09:00,200.6278,211.8855,200.0266,211.8855,65.58
2025-01-16 21:00:00+09:00,211.8855,216.6951,211.8855,214.8548,487.81
2025-01-16 22:00:00+09:00,214.8548,215.0179,208.9745,210.219,154.22
2025-01-16 23:00:00+09:00,210.219,210.4804,206.2531,208.1804,65.81
2025-01-17 00:00:00+09:00,208.1804,209.9059,206.4,208.7631,176.11
2025-01-17 01:00:00+09:00,208.7631,215.112,208.7631,213.0297,61.92
2025-01-17 02:00:00+09:00,213.0297,215.6235,212.7,214.6802,430.03
2025-01-17 03:00:00+09:00,214.6802,215.5232,211.48,212.676,274.01
2025-01-17 04:00:00+09:00,212.676,214.4099,212.49,214.0504,9.84
2025-01-17 05:00:00+09:00,214.0504,214.4901,212.599,213.083,51.89
2025-01-17 06:00:00+09:00,213.083,213.2977,211.5262,211.5267,80.38
2025-01-17 07:00:00+09:00,211.5267,211.6548,208.191,209.9053,81.61
2025-01-17 08:00:00+09:00,209.9053,211.621,209.9053,211.1753,66.73
2025-01-17 09:00:00+09:00,211.1753,212.2741,210.2321,210.6875,30.84
2025-01-17 10:00:00+09:00,210.6875,215.7333,210.6875,214.433,47.11
2025-01-17 11:00:00+09:00,214.433,214.7128,212.3512,212.7803,9.09
2025-01-17 12:00:00+09:00,212.7803,213.1362,211.1921,211.3196,68.23
2025-01-17 13:00:00+09:00,211.3196,212.784,211.2898,212.6016,12.96
2025-01-17 14:00:00+09:00,212.6016,212.8916,212.0632,212.4445,7.62
2025-01-17 15:00:00+09:00,212.4445,213.8413,212.4397,212.5855,12.96
2025-01-17 16:00:00+09:00,212.5855,213.8684,212.4992,213.5141,67.37
2025-01-17 17:00:00+09:00,213.5141,216.6948,213.5136,216.3321,68.0
2025-01-17 18:00:00+09:00,216.3321,216.7502,215.0291,215.6466,20.0
2025-01-17 19:00:00+09:00,215.6466,217.9485,214.8947,217.2136,131.56
2025-01-17 20:00:00+09:00,217.2136,219.782,216.9552,219.1,77.3
2025-01-17 21:00:00+09:00,219.1,220.1517,218.444,220.1338,190.94
2025-01-17 22:00:00+09:00,220.1338,222.1543,219.83,220.4022,92.37
2025-01-17 23:00:00+09:00,220.4022,221.5707,218.5126,219.292,264.4
2025-01-18 00:00:00+09:00,219.292,220.9632,216.7525,218.7789,291.31
2025-01-18 01:00:00+09:00,218.7789,222.5043,218.6587,221.0232,75.61
2025-01-18 02:00:00+09:00,221.0232,221.8441,216.1846,216.7813,111.2
2025-01-18 03:00:00+09:00,216.7813,217.5876,216.0,216.9078,155.69
2025-01-18 04:00:00+09:00,216.9078,218.1764,216.74,218.0725,23.8
2025-01-18 05:00:00+09:00,218.0725,221.4071,217.1795,220.4361,50.98
2025-01-18 06:00:00+09:00,220.4361,220.4367,217.2,218.4801,62.49
2025-01-18 07:00:00+09:00,218.4801,220.5075,218.4801,219.8448,112.56
2025-01-18 08:00:00+09:00,219.8448,220.8387,219.0787,219.919,36.7
2025-01-18 09:00:00+09:00,219.919,221.4206,219.4588,220.7196,101.31
2025-01-18 10:00:00+09:00,220.7196,220.7196,217.9626,218.8473,20.31
2025-01-18 11:00:00+09:00,218.8473,222.4375,216.9893,222.4375,686.71
2025-01-18 12:00:00+09:00,222.4375,228.9878,219.8854,221.4403,623.36
2025-01-18 13:00:00+09:00,221.4403,230.0,219.4678,227.8056,397.78
2025-01-18 14:00:00+09:00,227.8056,231.5129,225.489,226.4146,868.04
2025-01-18 15:00:00+09:00,226.4146,237.4091,226.4146,236.2003,772.84
2025-01-18 16:00:00+09:00,236.2003,236.9899,231.9354,233.3667,429.56
2025-01-18 17:00:00+09:00,233.3667,240.6573,230.85,239.5039,296.69
2025-01-18 18:00:00+09:00,239.5039,241.0,236.3327,237.5422,209.46
2025-01-18 19:00:00+09:00,237.5422,245.2853,237.2232,243.9734,1149.68
2025-01-18 20:00:00+09:00,243.9734,244.5577,238.0264,238.4139,515.54
2025-01-18 21:00:00+09:00,238.4139,244.4393,238.4139,243.8723,235.14
